doc_id,page_no,provider,statement_type,statement_name_raw,logical_subtable_id,table_semantic_key,row_label_raw,row_label_std,col_header_raw,col_header_path,column_semantic_key,period_role_raw,report_date_raw,period_key,value_raw,value_num,value_type,unit_raw,unit_multiplier,source_cell_ref,status,mapping_code,mapping_name,mapping_method,mapping_confidence,issue_flags,fact_id,report_date_norm,period_role_norm,period_source_level,period_reason,duplicate_group_id,kept_fact_id,comparison_status,comparison_reason,source_kind,statement_group_key,source_row_start,source_row_end,source_col_start,source_col_end,mapping_relation_type,mapping_review_required,conflict_id,conflict_decision,unplaced_reason,review_id
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","一,主营业务收入","一,主营业务收入",本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,2，696，029，179.15,2696029179.15,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:1-1:3-3,observed,,,,,[],F000284,2022年度,本期,page,page_annual_candidate,DUP00137,F000284,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",1,1,3,3,,False,,,unmapped,REV00069
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:主营业务成本,减:主营业务成本,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,4，502，629，914.51,4502629914.51,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:2-2:2-2,observed,,,,,[],F000285,2022年度,上期,page,page_annual_candidate,DUP00138,F000285,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",2,2,2,2,,False,,,unmapped,REV00070
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:主营业务成本,减:主营业务成本,本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,2，639，853，582.84,2639853582.84,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:2-2:3-3,observed,,,,,[],F000286,2022年度,本期,page,page_annual_candidate,DUP00139,F000286,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",2,2,3,3,,False,,,unmapped,REV00071
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",主营业务税金及附加,主营业务税金及附加,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,4，344，467.32,4344467.32,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:3-3:2-2,observed,,,candidate_only,0.753472,[],F000287,2022年度,上期,page,page_annual_candidate,DUP00140,F000287,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",3,3,2,2,,False,,,unmapped,REV00072
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",主营业务税金及附加,主营业务税金及附加,本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,3，335，738.00,3335738.0,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:3-3:3-3,observed,,,candidate_only,0.753472,[],F000288,2022年度,本期,page,page_annual_candidate,DUP00141,F000288,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",3,3,3,3,,False,,,unmapped,REV00073
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","二,主营业务利润","二,主营业务利润",上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,53，035，715.31,53035715.31,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:4-4:2-2,observed,,,,,[],F000289,2022年度,上期,page,page_annual_candidate,DUP00142,F000289,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",4,4,2,2,,False,,,unmapped,REV00074
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","二,主营业务利润","二,主营业务利润",本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,52，839，858.31,52839858.31,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:4-4:3-3,observed,,,,,[],F000290,2022年度,本期,page,page_annual_candidate,DUP00143,F000290,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",4,4,3,3,,False,,,unmapped,REV00075
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",加:其他业务利润,加:其他业务利润,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,455，136.56,455136.56,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:5-5:2-2,observed,,,candidate_only,0.857692,[],F000291,2022年度,上期,page,page_annual_candidate,DUP00144,F000291,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",5,5,2,2,,False,,,unmapped,REV00076
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",加:其他业务利润,加:其他业务利润,本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,5，822，586.27,5822586.27,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:5-5:3-3,observed,,,candidate_only,0.857692,[],F000292,2022年度,本期,page,page_annual_candidate,DUP00145,F000292,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",5,5,3,3,,False,,,unmapped,REV00077
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:营业费用,减:营业费用,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,2，342，157.99,2342157.99,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:6-6:2-2,observed,,,,,[],F000293,2022年度,上期,page,page_annual_candidate,DUP00146,F000293,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",6,6,2,2,,False,,,unmapped,REV00078
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:营业费用,减:营业费用,本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,984，805.54,984805.54,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:6-6:3-3,observed,,,,,[],F000294,2022年度,本期,page,page_annual_candidate,DUP00147,F000294,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",6,6,3,3,,False,,,unmapped,REV00079
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",管理费用,管理费用,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,989，750.19,989750.19,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:7-7:2-2,observed,ZT_147,管理费用,exact,1.0,[],F000295,2022年度,上期,page,page_annual_candidate,DUP00148,F000295,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",7,7,2,2,,False,,,,
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",管理费用,管理费用,本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,1，440，129.82,1440129.82,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:7-7:3-3,observed,ZT_147,管理费用,exact,1.0,[],F000296,2022年度,本期,page,page_annual_candidate,DUP00149,F000296,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",7,7,3,3,,False,,,,
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",财务费用,财务费用,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,8，805，716.93,8805716.93,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:8-8:2-2,observed,ZT_148,财务费用,exact,1.0,[],F000297,2022年度,上期,page,page_annual_candidate,DUP00150,F000297,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",8,8,2,2,,False,,,,
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",财务费用,财务费用,本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,29，795，376.47,29795376.47,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:8-8:3-3,observed,ZT_148,财务费用,exact,1.0,[],F000298,2022年度,本期,page,page_annual_candidate,DUP00151,F000298,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",8,8,3,3,,False,,,,
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","三,营业利润","三,营业利润",上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,41，353，226.76,41353226.76,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:9-9:2-2,observed,,,candidate_only,0.723333,[],F000299,2022年度,上期,page,page_annual_candidate,DUP00152,F000299,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",9,9,2,2,,False,,,unmapped,REV00080
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","三,营业利润","三,营业利润",本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,26，442，132.75,26442132.75,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:9-9:3-3,observed,,,candidate_only,0.723333,[],F000300,2022年度,本期,page,page_annual_candidate,DUP00153,F000300,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",9,9,3,3,,False,,,unmapped,REV00081
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",加:投资收益,加:投资收益,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:10-10:2-2,blank,,,candidate_only,0.818889,[],F000301,2022年度,上期,page,page_annual_candidate,DUP00154,F000301,uncomparable,no_comparable_values,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",10,10,2,2,,False,,,unmapped,REV00082
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",加:投资收益,加:投资收益,本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:10-10:3-3,blank,,,candidate_only,0.818889,[],F000302,2022年度,本期,page,page_annual_candidate,DUP00155,F000302,uncomparable,no_comparable_values,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",10,10,3,3,,False,,,unmapped,REV00083
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",补贴收入,补贴收入,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:11-11:2-2,blank,ZT_168,补贴收入,exact,1.0,[],F000303,2022年度,上期,page,page_annual_candidate,DUP00156,F000303,uncomparable,no_comparable_values,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",11,11,2,2,,False,,,non_numeric_or_blank,
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",补贴收入,补贴收入,本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:11-11:3-3,blank,ZT_168,补贴收入,exact,1.0,[],F000304,2022年度,本期,page,page_annual_candidate,DUP00157,F000304,uncomparable,no_comparable_values,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",11,11,3,3,,False,,,non_numeric_or_blank,
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",营业外收入,营业外收入,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:12-12:2-2,blank,,,candidate_only,0.841667,[],F000305,2022年度,上期,page,page_annual_candidate,DUP00158,F000305,uncomparable,no_comparable_values,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",12,12,2,2,,False,,,unmapped,REV00084
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",营业外收入,营业外收入,本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,0.02,0.02,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:12-12:3-3,observed,,,candidate_only,0.841667,[],F000306,2022年度,本期,page,page_annual_candidate,DUP00159,F000306,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",12,12,3,3,,False,,,unmapped,REV00085
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:营业外支出,减:营业外支出,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,841.00,841.0,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:13-13:2-2,observed,,,candidate_only,1.0,[],F000307,2022年度,上期,page,page_annual_candidate,DUP00160,F000307,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",13,13,2,2,,False,,,unmapped,REV00086
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:营业外支出,减:营业外支出,本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,9，638，037.50,9638037.5,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:13-13:3-3,observed,,,candidate_only,1.0,[],F000308,2022年度,本期,page,page_annual_candidate,DUP00161,F000308,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",13,13,3,3,,False,,,unmapped,REV00087
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","四,利润总额","四,利润总额",上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,41，352，385.76,41352385.76,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:14-14:2-2,observed,,,candidate_only,0.723333,[],F000309,2022年度,上期,page,page_annual_candidate,DUP00162,F000309,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",14,14,2,2,,False,,,unmapped,REV00088
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","四,利润总额","四,利润总额",本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,16，804，095.27,16804095.27,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:14-14:3-3,observed,,,candidate_only,0.723333,[],F000310,2022年度,本期,page,page_annual_candidate,DUP00163,F000310,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",14,14,3,3,,False,,,unmapped,REV00089
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:所得税,减:所得税,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,10，338，096.44,10338096.44,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:15-15:2-2,observed,,,candidate_only,1.0,[],F000311,2022年度,上期,page,page_annual_candidate,DUP00164,F000311,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",15,15,2,2,,False,,,unmapped,REV00090
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:所得税,减:所得税,本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,4，211，761.64,4211761.64,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:15-15:3-3,observed,,,candidate_only,1.0,[],F000312,2022年度,本期,page,page_annual_candidate,DUP00165,F000312,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",15,15,3,3,,False,,,unmapped,REV00091
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","五,净利润","五,净利润",上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,31，014，289.32,31014289.32,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:16-16:2-2,observed,,,candidate_only,0.6725,[],F000313,2022年度,上期,page,page_annual_candidate,DUP00166,F000313,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",16,16,2,2,,False,,,unmapped,REV00092
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","五,净利润","五,净利润",本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,12，592，333.63,12592333.63,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:16-16:3-3,observed,,,candidate_only,0.6725,[],F000314,2022年度,本期,page,page_annual_candidate,DUP00167,F000314,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",16,16,3,3,,False,,,unmapped,REV00093
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",加:期初未分配利润,加:期初未分配利润,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,36，370，292.05,36370292.05,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:17-17:2-2,observed,,,candidate_only,0.691827,[],F000315,2022年度,上期,page,page_annual_candidate,DUP00168,F000315,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",17,17,2,2,,False,,,unmapped,REV00094
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",加:期初未分配利润,加:期初未分配利润,本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,67，384，581.37,67384581.37,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:17-17:3-3,observed,,,candidate_only,0.691827,[],F000316,2022年度,本期,page,page_annual_candidate,DUP00169,F000316,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",17,17,3,3,,False,,,unmapped,REV00095
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",其他转入,其他转入,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:18-18:2-2,blank,,,,,[],F000317,2022年度,上期,page,page_annual_candidate,DUP00170,F000317,uncomparable,no_comparable_values,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",18,18,2,2,,False,,,unmapped,REV00096
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",其他转入,其他转入,本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:18-18:3-3,blank,,,,,[],F000318,2022年度,本期,page,page_annual_candidate,DUP00171,F000318,uncomparable,no_comparable_values,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",18,18,3,3,,False,,,unmapped,REV00097
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","六,可供分配的利润","六,可供分配的利润",上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,67，384，581.37,67384581.37,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:19-19:2-2,observed,,,,,[],F000319,2022年度,上期,page,page_annual_candidate,DUP00172,F000319,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",19,19,2,2,,False,,,unmapped,REV00098
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","六,可供分配的利润","六,可供分配的利润",本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,79，976，915.00,79976915.0,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:19-19:3-3,observed,,,,,[],F000320,2022年度,本期,page,page_annual_candidate,DUP00173,F000320,equal,normalized_values_equal,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",19,19,3,3,,False,,,unmapped,REV00099
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:提取法定盈余公积,减:提取法定盈余公积,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:20-20:2-2,blank,,,,,[],F000321,2022年度,上期,page,page_annual_candidate,DUP00174,F000321,uncomparable,no_comparable_values,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",20,20,2,2,,False,,,unmapped,REV00100
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:提取法定盈余公积,减:提取法定盈余公积,本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,洋会计师之,,text,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:20-20:3-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000322,2022年度,本期,page,page_annual_candidate,,,uncomparable,no_comparable_values,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",20,20,3,3,,False,,,unmapped,REV00101
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",提取职工奖励及福利基金,提取职工奖励及福利基金,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:21-21:2-2,blank,,,,,[],F000323,2022年度,上期,page,page_annual_candidate,DUP00175,F000323,uncomparable,no_comparable_values,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",21,21,2,2,,False,,,unmapped,REV00102
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",提取职工奖励及福利基金,提取职工奖励及福利基金,本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:21-21:3-3,blank,,,,,[],F000324,2022年度,本期,page,page_annual_candidate,DUP00176,F000324,uncomparable,no_comparable_values,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",21,21,3,3,,False,,,unmapped,REV00103
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",提取储备基金,提取储备基金,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:22-22:2-2,blank,,,,,[],F000325,2022年度,上期,page,page_annual_candidate,DUP00177,F000325,uncomparable,no_comparable_values,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",22,22,2,2,,False,,,unmapped,REV00104
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",提取储备基金,提取储备基金,本年累计数,"[""本年累计数""]",本年累计数,本期,2022年度,2022年度__本期,审验,,text,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:22-22:3-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000326,2022年度,本期,page,page_annual_candidate,,,uncomparable,no_comparable_values,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",22,22,3,3,,False,,,unmapped,REV00105
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",提取企业发展基金,提取企业发展基金,上年同期数,"[""上年同期数""]",上年同期数,上期,2022年度,2022年度__上期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:23-23:2-2,blank,,,,,[],F000327,2022年度,上期,page,page_annual_candidate,DUP00178,F000327,uncomparable,no_comparable_values,json,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",23,23,2,2,,False,,,unmapped,REV00106
