doc_id,page_no,provider,statement_type,row_label_raw,row_label_std,best_code,best_name,candidate_codes_json,reason,source_cell_ref,status
债务人审计报告-2022年,15,tencent_table_v3,note,合计,合计,,,,no_match,债务人审计报告-2022年:15:tencent_table_v3:7:3-3:1-1,review
债务人审计报告-2022年,15,tencent_table_v3,note,合计,合计,,,,no_match,债务人审计报告-2022年:15:tencent_table_v3:7:3-3:2-2,review
债务人审计报告-2022年,15,tencent_table_v3,note,合计,合计,,,,no_match,债务人审计报告-2022年:15:tencent_table_v3:7:3-3:3-3,review
债务人审计报告-2022年,15,tencent_table_v3,note,合计,合计,,,,no_match,债务人审计报告-2022年:15:tencent_table_v3:7:3-3:4-4,review
债务人审计报告-2022年,16,aliyun_table,note,16.未分配利润,16.未分配利润,ZT_131,未分配利润,ZT_131 未分配利润 (0.692),mapping_candidate_only,债务人审计报告-2022年:16:aliyun_table:0:3-3:0-4,review
债务人审计报告-2022年,16,aliyun_table,note,16.未分配利润,16.未分配利润,ZT_131,未分配利润,ZT_131 未分配利润 (0.692),mapping_candidate_only,债务人审计报告-2022年:16:aliyun_table:0:3-3:0-4,review
债务人审计报告-2022年,16,aliyun_table,note,项目,项目,,,,no_match,债务人审计报告-2022年:16:aliyun_table:0:4-4:1-2,review
债务人审计报告-2022年,16,aliyun_table,note,项目,项目,,,,no_match,债务人审计报告-2022年:16:aliyun_table:0:4-4:3-4,review
债务人审计报告-2022年,16,aliyun_table,note,年初未分配利润,年初未分配利润,ZT_131,未分配利润,ZT_131 未分配利润 (0.758),mapping_candidate_only,债务人审计报告-2022年:16:aliyun_table:0:5-5:1-2,review
债务人审计报告-2022年,16,aliyun_table,note,年初未分配利润,年初未分配利润,ZT_131,未分配利润,ZT_131 未分配利润 (0.758),mapping_candidate_only,债务人审计报告-2022年:16:aliyun_table:0:5-5:3-4,review
债务人审计报告-2022年,16,aliyun_table,note,加:本年净利润,加:本年净利润,,,,no_match,债务人审计报告-2022年:16:aliyun_table:0:6-6:1-2,review
债务人审计报告-2022年,16,aliyun_table,note,加:本年净利润,加:本年净利润,,,,no_match,债务人审计报告-2022年:16:aliyun_table:0:6-6:3-4,review
债务人审计报告-2022年,16,aliyun_table,note,可供分配的利润,可供分配的利润,,,,no_match,债务人审计报告-2022年:16:aliyun_table:0:7-7:1-2,review
债务人审计报告-2022年,16,aliyun_table,note,可供分配的利润,可供分配的利润,,,,no_match,债务人审计报告-2022年:16:aliyun_table:0:7-7:3-4,review
债务人审计报告-2022年,16,aliyun_table,note,减:提取盈余公积,减:提取盈余公积,ZT_128,盈余公积,ZT_128 盈余公积 (0.650),mapping_candidate_only,债务人审计报告-2022年:16:aliyun_table:0:8-8:1-2,review
债务人审计报告-2022年,16,aliyun_table,note,减:提取盈余公积,减:提取盈余公积,ZT_128,盈余公积,ZT_128 盈余公积 (0.650),mapping_candidate_only,债务人审计报告-2022年:16:aliyun_table:0:8-8:3-4,review
债务人审计报告-2022年,16,aliyun_table,note,提取储备基金,提取储备基金,,,,no_match,债务人审计报告-2022年:16:aliyun_table:0:9-9:1-2,review
债务人审计报告-2022年,16,aliyun_table,note,提取储备基金,提取储备基金,,,,no_match,债务人审计报告-2022年:16:aliyun_table:0:9-9:3-4,review
债务人审计报告-2022年,16,aliyun_table,note,对股东的分配,对股东的分配,,,,no_match,债务人审计报告-2022年:16:aliyun_table:0:10-10:1-2,review
债务人审计报告-2022年,16,aliyun_table,note,对股东的分配,对股东的分配,,,,no_match,债务人审计报告-2022年:16:aliyun_table:0:10-10:3-4,review
债务人审计报告-2022年,16,aliyun_table,note,年末未分配利润,年末未分配利润,ZT_131,未分配利润,ZT_131 未分配利润 (0.758),mapping_candidate_only,债务人审计报告-2022年:16:aliyun_table:0:11-11:1-2,review
债务人审计报告-2022年,16,aliyun_table,note,年末未分配利润,年末未分配利润,ZT_131,未分配利润,ZT_131 未分配利润 (0.758),mapping_candidate_only,债务人审计报告-2022年:16:aliyun_table:0:11-11:3-4,review
债务人审计报告-2022年,16,aliyun_table,note,4.其他业务利润,4.其他业务利润,ZT_169,其他业务利润,ZT_169 其他业务利润 (0.784),mapping_candidate_only,债务人审计报告-2022年:16:aliyun_table:3:3-3:0-2,review
债务人审计报告-2022年,16,aliyun_table,note,4.其他业务利润,4.其他业务利润,ZT_169,其他业务利润,ZT_169 其他业务利润 (0.784),mapping_candidate_only,债务人审计报告-2022年:16:aliyun_table:3:3-3:0-2,review
债务人审计报告-2022年,16,aliyun_table,note,项目,项目,,,,no_match,债务人审计报告-2022年:16:aliyun_table:3:4-4:1-1,review
债务人审计报告-2022年,16,aliyun_table,note,项目,项目,,,,no_match,债务人审计报告-2022年:16:aliyun_table:3:4-4:2-2,review
债务人审计报告-2022年,16,aliyun_table,note,其他业务收入,其他业务收入,ZT_139,其他业务收入（金融类）,ZT_139 其他业务收入（金融类） (1.000),mapping_candidate_only,债务人审计报告-2022年:16:aliyun_table:3:5-5:1-1,review
债务人审计报告-2022年,16,aliyun_table,note,其他业务收入,其他业务收入,ZT_139,其他业务收入（金融类）,ZT_139 其他业务收入（金融类） (1.000),mapping_candidate_only,债务人审计报告-2022年:16:aliyun_table:3:5-5:2-2,review
债务人审计报告-2022年,16,aliyun_table,note,减:基他业务成本,减:基他业务成本,ZT_152,其他业务成本（金融类）,ZT_152 其他业务成本（金融类） (0.642),mapping_candidate_only,债务人审计报告-2022年:16:aliyun_table:3:6-6:1-1,review
债务人审计报告-2022年,16,aliyun_table,note,减:基他业务成本,减:基他业务成本,ZT_152,其他业务成本（金融类）,ZT_152 其他业务成本（金融类） (0.642),mapping_candidate_only,债务人审计报告-2022年:16:aliyun_table:3:6-6:2-2,review
债务人审计报告-2022年,16,aliyun_table,note,宣传费,宣传费,,,,no_match,债务人审计报告-2022年:16:aliyun_table:4:3-3:1-1,review
债务人审计报告-2022年,16,aliyun_table,note,宣传费,宣传费,,,,no_match,债务人审计报告-2022年:16:aliyun_table:4:3-3:2-2,review
债务人审计报告-2022年,16,tencent_table_v3,note,宣传费,宣传费,,,,no_match,债务人审计报告-2022年:16:tencent_table_v3:17:3-3:1-1,review
债务人审计报告-2022年,16,tencent_table_v3,note,宣传费,宣传费,,,,no_match,债务人审计报告-2022年:16:tencent_table_v3:17:3-3:2-2,review
债务人审计报告-2022年,16,tencent_table_v3,note,可供分配的利润,可供分配的利润,,,,no_match,债务人审计报告-2022年:16:tencent_table_v3:6:3-3:1-1,review
债务人审计报告-2022年,16,tencent_table_v3,note,可供分配的利润,可供分配的利润,,,,no_match,债务人审计报告-2022年:16:tencent_table_v3:6:3-3:2-2,review
债务人审计报告-2022年,16,tencent_table_v3,note,减: 提取盈余公积,减:提取盈余公积,ZT_128,盈余公积,ZT_128 盈余公积 (0.650),mapping_candidate_only,债务人审计报告-2022年:16:tencent_table_v3:6:4-4:1-1,review
债务人审计报告-2022年,16,tencent_table_v3,note,减: 提取盈余公积,减:提取盈余公积,ZT_128,盈余公积,ZT_128 盈余公积 (0.650),mapping_candidate_only,债务人审计报告-2022年:16:tencent_table_v3:6:4-4:2-2,review
债务人审计报告-2022年,16,tencent_table_v3,note,提取储备基金,提取储备基金,,,,no_match,债务人审计报告-2022年:16:tencent_table_v3:6:5-5:1-1,review
债务人审计报告-2022年,16,tencent_table_v3,note,提取储备基金,提取储备基金,,,,no_match,债务人审计报告-2022年:16:tencent_table_v3:6:5-5:2-2,review
债务人审计报告-2022年,16,tencent_table_v3,note,对股东的分配,对股东的分配,,,,no_match,债务人审计报告-2022年:16:tencent_table_v3:6:6-6:1-1,review
债务人审计报告-2022年,16,tencent_table_v3,note,对股东的分配,对股东的分配,,,,no_match,债务人审计报告-2022年:16:tencent_table_v3:6:6-6:2-2,review
债务人审计报告-2022年,16,tencent_table_v3,note,年末未分配利润,年末未分配利润,ZT_131,未分配利润,ZT_131 未分配利润 (0.758),mapping_candidate_only,债务人审计报告-2022年:16:tencent_table_v3:6:7-7:1-1,review
债务人审计报告-2022年,16,tencent_table_v3,note,年末未分配利润,年末未分配利润,ZT_131,未分配利润,ZT_131 未分配利润 (0.758),mapping_candidate_only,债务人审计报告-2022年:16:tencent_table_v3:6:7-7:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,运输费,运输费,,,,no_match,债务人审计报告-2022年:17:aliyun_table:0:3-3:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,运输费,运输费,,,,no_match,债务人审计报告-2022年:17:aliyun_table:0:3-3:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,其他,其他,ZT_173,其他收益,ZT_173 其他收益 (0.622),mapping_candidate_only,债务人审计报告-2022年:17:aliyun_table:0:4-4:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,其他,其他,ZT_173,其他收益,ZT_173 其他收益 (0.622),mapping_candidate_only,债务人审计报告-2022年:17:aliyun_table:0:4-4:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:aliyun_table:0:5-5:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:aliyun_table:0:5-5:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,折旧费,折旧费,,,,no_match,债务人审计报告-2022年:17:aliyun_table:1:3-3:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,折旧费,折旧费,,,,no_match,债务人审计报告-2022年:17:aliyun_table:1:3-3:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,办公费,办公费,,,,no_match,债务人审计报告-2022年:17:aliyun_table:1:4-4:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,办公费,办公费,,,,no_match,债务人审计报告-2022年:17:aliyun_table:1:4-4:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,差旅费,差旅费,,,,no_match,债务人审计报告-2022年:17:aliyun_table:1:5-5:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,差旅费,差旅费,,,,no_match,债务人审计报告-2022年:17:aliyun_table:1:5-5:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,财产保险费,财产保险费,,,,no_match,债务人审计报告-2022年:17:aliyun_table:1:6-6:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,财产保险费,财产保险费,,,,no_match,债务人审计报告-2022年:17:aliyun_table:1:6-6:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,业务招待费,业务招待费,,,,no_match,债务人审计报告-2022年:17:aliyun_table:1:7-7:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,业务招待费,业务招待费,,,,no_match,债务人审计报告-2022年:17:aliyun_table:1:7-7:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,其他,其他,ZT_173,其他收益,ZT_173 其他收益 (0.622),mapping_candidate_only,债务人审计报告-2022年:17:aliyun_table:1:8-8:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,其他,其他,ZT_173,其他收益,ZT_173 其他收益 (0.622),mapping_candidate_only,债务人审计报告-2022年:17:aliyun_table:1:8-8:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:aliyun_table:1:9-9:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:aliyun_table:1:9-9:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,汇兑损失,汇兑损失,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:3-3:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,汇兑损失,汇兑损失,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:3-3:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,减:汇兑收益,减:汇兑收益,ZT_165,汇兑收益,ZT_165 汇兑收益 (0.819),mapping_candidate_only,债务人审计报告-2022年:17:aliyun_table:2:4-4:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,减:汇兑收益,减:汇兑收益,ZT_165,汇兑收益,ZT_165 汇兑收益 (0.819),mapping_candidate_only,债务人审计报告-2022年:17:aliyun_table:2:4-4:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,手续费支出,手续费支出,ZT_154,手续费及佣金支出,ZT_154 手续费及佣金支出 (0.642),mapping_candidate_only,债务人审计报告-2022年:17:aliyun_table:2:5-5:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,手续费支出,手续费支出,ZT_154,手续费及佣金支出,ZT_154 手续费及佣金支出 (0.642),mapping_candidate_only,债务人审计报告-2022年:17:aliyun_table:2:5-5:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,其他费用,其他费用,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:6-6:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,其他费用,其他费用,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:6-6:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:7-7:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:7-7:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,8.营业外收入,8.营业外收入,ZT_175,加:营业外收入,ZT_175 加:营业外收入 (0.642),mapping_candidate_only,债务人审计报告-2022年:17:aliyun_table:2:8-8:0-2,review
债务人审计报告-2022年,17,aliyun_table,note,8.营业外收入,8.营业外收入,ZT_175,加:营业外收入,ZT_175 加:营业外收入 (0.642),mapping_candidate_only,债务人审计报告-2022年:17:aliyun_table:2:8-8:0-2,review
债务人审计报告-2022年,17,aliyun_table,note,项目,项目,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:9-9:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,项目,项目,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:9-9:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,其他,其他,ZT_173,其他收益,ZT_173 其他收益 (0.622),mapping_candidate_only,债务人审计报告-2022年:17:aliyun_table:2:10-10:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,其他,其他,ZT_173,其他收益,ZT_173 其他收益 (0.622),mapping_candidate_only,债务人审计报告-2022年:17:aliyun_table:2:10-10:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:11-11:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:11-11:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,9.营业外支出,9.营业外支出,ZT_177,减:营业外支出,ZT_177 减:营业外支出 (0.642),mapping_candidate_only,债务人审计报告-2022年:17:aliyun_table:2:12-12:0-2,review
债务人审计报告-2022年,17,aliyun_table,note,9.营业外支出,9.营业外支出,ZT_177,减:营业外支出,ZT_177 减:营业外支出 (0.642),mapping_candidate_only,债务人审计报告-2022年:17:aliyun_table:2:12-12:0-2,review
债务人审计报告-2022年,17,aliyun_table,note,项目,项目,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:13-13:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,项目,项目,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:13-13:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,罚金,罚金,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:14-14:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,罚金,罚金,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:14-14:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,滞纳金,滞纳金,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:15-15:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,滞纳金,滞纳金,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:15-15:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,损赠,损赠,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:16-16:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,损赠,损赠,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:16-16:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,其他,其他,ZT_173,其他收益,ZT_173 其他收益 (0.622),mapping_candidate_only,债务人审计报告-2022年:17:aliyun_table:2:17-17:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,其他,其他,ZT_173,其他收益,ZT_173 其他收益 (0.622),mapping_candidate_only,债务人审计报告-2022年:17:aliyun_table:2:17-17:2-2,review
债务人审计报告-2022年,17,aliyun_table,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:18-18:1-1,review
债务人审计报告-2022年,17,aliyun_table,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:aliyun_table:2:18-18:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,损赠,损赠,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:11:3-3:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,损赠,损赠,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:11:3-3:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,其他,其他,ZT_173,其他收益,ZT_173 其他收益 (0.622),mapping_candidate_only,债务人审计报告-2022年:17:tencent_table_v3:11:4-4:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,其他,其他,ZT_173,其他收益,ZT_173 其他收益 (0.622),mapping_candidate_only,债务人审计报告-2022年:17:tencent_table_v3:11:4-4:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:11:5-5:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:11:5-5:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,其他,其他,ZT_173,其他收益,ZT_173 其他收益 (0.622),mapping_candidate_only,债务人审计报告-2022年:17:tencent_table_v3:3:3-3:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,其他,其他,ZT_173,其他收益,ZT_173 其他收益 (0.622),mapping_candidate_only,债务人审计报告-2022年:17:tencent_table_v3:3:3-3:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:3:4-4:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:3:4-4:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,折旧费,折旧费,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:5:3-3:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,折旧费,折旧费,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:5:3-3:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,办公费,办公费,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:5:4-4:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,办公费,办公费,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:5:4-4:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,差旅费,差旅费,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:5:5-5:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,差旅费,差旅费,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:5:5-5:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,财产保险费,财产保险费,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:5:6-6:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,财产保险费,财产保险费,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:5:6-6:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,业务招待费,业务招待费,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:5:7-7:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,业务招待费,业务招待费,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:5:7-7:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,其他,其他,ZT_173,其他收益,ZT_173 其他收益 (0.622),mapping_candidate_only,债务人审计报告-2022年:17:tencent_table_v3:5:8-8:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,其他,其他,ZT_173,其他收益,ZT_173 其他收益 (0.622),mapping_candidate_only,债务人审计报告-2022年:17:tencent_table_v3:5:8-8:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:5:9-9:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:5:9-9:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,汇兑损失,汇兑损失,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:7:3-3:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,汇兑损失,汇兑损失,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:7:3-3:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,减: 汇兑收益,减:汇兑收益,ZT_165,汇兑收益,ZT_165 汇兑收益 (0.819),mapping_candidate_only,债务人审计报告-2022年:17:tencent_table_v3:7:4-4:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,减: 汇兑收益,减:汇兑收益,ZT_165,汇兑收益,ZT_165 汇兑收益 (0.819),mapping_candidate_only,债务人审计报告-2022年:17:tencent_table_v3:7:4-4:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,手续费支出,手续费支出,ZT_154,手续费及佣金支出,ZT_154 手续费及佣金支出 (0.642),mapping_candidate_only,债务人审计报告-2022年:17:tencent_table_v3:7:5-5:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,手续费支出,手续费支出,ZT_154,手续费及佣金支出,ZT_154 手续费及佣金支出 (0.642),mapping_candidate_only,债务人审计报告-2022年:17:tencent_table_v3:7:5-5:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,其他费用,其他费用,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:7:6-6:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,其他费用,其他费用,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:7:6-6:2-2,review
债务人审计报告-2022年,17,tencent_table_v3,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:7:7-7:1-1,review
债务人审计报告-2022年,17,tencent_table_v3,note,合计,合计,,,,no_match,债务人审计报告-2022年:17:tencent_table_v3:7:7-7:2-2,review
